iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
ALB,Europe,Albania,10/24/2020,18858,302,297.714,473,4,3.571,6552.922,104.941,103.452,164.362,1.39,1.241,1.18,,,,,,,,,1329,111241,38.655,0.462,1374,0.477,0.217,4.6,tests performed,,,,,,826,,,,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,10/25/2020,19157,299,300.286,477,4,3.714,6656.821,103.899,104.346,165.752,1.39,1.291,1.16,,,,,,,,,1315,112556,39.112,0.457,1379,0.479,0.218,4.6,tests performed,,,,,,827,,,,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,10/26/2020,19445,288,299.286,480,3,3.714,6756.898,100.076,103.998,166.794,1.042,1.291,1.14,,,,,,,,,1304,113860,39.565,0.453,1364,0.474,0.219,4.6,tests performed,,,,,,828,,,,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,10/27/2020,19729,284,296.857,487,7,4.143,6855.584,98.686,103.154,169.226,2.432,1.44,1.13,,,,,,,,,1278,115138,40.009,0.444,1345,0.467,0.221,4.5,tests performed,,,,,,829,,,,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,10/28/2020,20040,311,298.857,493,6,4.429,6963.653,108.069,103.849,171.311,2.085,1.539,1.12,,,,,,,,,1397,116535,40.494,0.485,1349,0.469,0.222,4.5,tests performed,,,,,,830,,,,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,10/29/2020,20315,275,295,499,6,4.857,7059.212,95.559,102.509,173.396,2.085,1.688,1.12,,,,,,,,,1422,117957,40.989,0.494,1351,0.469,0.218,4.6,tests performed,,,,,,831,,,,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,10/30/2020,20634,319,296.857,502,3,4.714,7170.06,110.849,103.154,174.439,1.042,1.638,1.12,,,,,,,,,1534,119491,41.522,0.533,1368,0.475,0.217,4.6,tests performed,,,,,,832,,,,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,10/31/2020,20875,241,288.143,509,7,5.143,7253.805,83.745,100.126,176.871,2.432,1.787,1.13,,,,,,,,,1260,120751,41.959,0.438,1359,0.472,0.212,4.7,tests performed,,,,,,833,,,,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,44.36
ALB,Europe,Albania,11/1/2020,21202,327,292.143,518,9,5.857,7367.433,113.628,101.516,179.999,3.127,2.035,1.16,,,,,,,,,1472,122223,42.471,0.512,1381,0.48,0.212,4.7,tests performed,,,,,,834,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/2/2020,21523,321,296.857,527,9,6.714,7478.977,111.544,103.154,183.126,3.127,2.333,1.19,,,,,,,,,1446,123669,42.973,0.502,1401,0.487,0.212,4.7,tests performed,,,,,,835,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/3/2020,21904,381,310.714,532,5,6.429,7611.37,132.393,107.969,184.863,1.737,2.234,1.22,,,,,,,,,1684,125353,43.559,0.585,1459,0.507,0.213,4.7,tests performed,,,,,,836,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/4/2020,22300,396,322.857,536,4,6.143,7748.975,137.605,112.189,186.253,1.39,2.135,1.25,,,,,,,,,1725,127078,44.158,0.599,1506,0.523,0.214,4.7,tests performed,,,,,,837,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/5/2020,22721,421,343.714,543,7,6.286,7895.267,146.292,119.436,188.686,2.432,2.184,1.27,,,,,,,,,1744,128822,44.764,0.606,1552,0.539,0.221,4.5,tests performed,,,,,,838,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/6/2020,23210,489,368,549,6,6.714,8065.189,169.921,127.875,190.771,2.085,2.333,1.29,,,,,,,,,1954,130776,45.443,0.679,1612,0.56,0.228,4.4,tests performed,,,,,,839,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/7/2020,23705,495,404.286,557,8,6.857,8237.195,172.006,140.484,193.551,2.78,2.383,1.29,,,,,,,,,1927,132703,46.113,0.67,1707,0.593,0.237,4.2,tests performed,,,,,,840,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/8/2020,24206,501,429.143,559,2,5.857,8411.286,174.091,149.122,194.246,0.695,2.035,1.29,,,,,,,,,1942,134645,46.787,0.675,1775,0.617,0.242,4.1,tests performed,,,,,,841,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/9/2020,24731,525,458.286,571,12,6.286,8593.717,182.431,159.249,198.415,4.17,2.184,1.28,,,,,,,,,1967,136612,47.471,0.684,1849,0.643,0.248,4,tests performed,,,,,,842,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/10/2020,25294,563,484.286,579,8,6.714,8789.353,195.636,168.283,201.195,2.78,2.333,1.26,,,,,,,,,1739,138351,48.075,0.604,1857,0.645,0.261,3.8,tests performed,,,,,,843,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/11/2020,25801,507,500.143,590,11,7.714,8965.529,176.176,173.793,205.018,3.822,2.681,1.23,,,,,,,,,1864,140215,48.723,0.648,1877,0.652,0.266,3.8,tests performed,,,,,,844,,,,50.93,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/12/2020,26211,410,498.571,598,8,7.857,9107.999,142.47,173.247,207.798,2.78,2.73,1.21,,,,,,,,,1559,141774,49.265,0.542,1850,0.643,0.269,3.7,tests performed,,,,,,845,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/13/2020,26701,490,498.714,605,7,8,9278.268,170.269,173.297,210.23,2.432,2.78,1.21,,,,,,,,,2051,143825,49.977,0.713,1864,0.648,0.268,3.7,tests performed,,,,,,846,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/14/2020,27233,532,504,612,7,7.857,9463.132,184.863,175.134,212.662,2.432,2.73,1.23,,,,,,,,,2055,145880,50.692,0.714,1882,0.654,0.268,3.7,tests performed,,,,,,847,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/15/2020,27830,597,517.714,623,11,9.143,9670.582,207.45,179.899,216.485,3.822,3.177,1.25,,,,,,,,,2106,147986,51.423,0.732,1906,0.662,0.272,3.7,tests performed,,,,,,848,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/16/2020,28432,602,528.714,631,8,8.571,9879.769,209.188,183.722,219.265,2.78,2.978,1.26,,,,,,,,,2086,150072,52.148,0.725,1923,0.668,0.275,3.6,tests performed,,,,,,849,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/17/2020,29126,694,547.429,637,6,8.286,10120.926,241.156,190.225,221.35,2.085,2.879,1.26,,,,,,,,,2137,152209,52.891,0.743,1980,0.688,0.276,3.6,tests performed,,,,,,850,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/18/2020,29837,711,576.571,646,9,8,10367.989,247.064,200.351,224.477,3.127,2.78,1.26,,,,,,,,,2117,154326,53.626,0.736,2016,0.701,0.286,3.5,tests performed,,,,,,851,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/19/2020,30623,786,630.286,657,11,8.429,10641.115,273.125,219.017,228.299,3.822,2.929,1.26,,,,,,,,,2152,156478,54.374,0.748,2101,0.73,0.3,3.3,tests performed,,,,,,852,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/20/2020,31459,836,679.714,672,15,9.571,10931.614,290.5,236.192,233.512,5.212,3.326,1.23,,,,,,,,,2198,158676,55.138,0.764,2122,0.737,0.32,3.1,tests performed,,,,,,853,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/21/2020,32196,737,709,685,13,10.429,11187.713,256.098,246.369,238.029,4.517,3.624,1.2,,,,,,,,,1942,160618,55.813,0.675,2105,0.731,0.337,3,tests performed,,,,,,854,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/22/2020,32761,565,704.429,699,14,10.857,11384.043,196.331,244.78,242.894,4.865,3.773,1.16,,,,,,,,,1627,162245,56.378,0.565,2037,0.708,0.346,2.9,tests performed,,,,,,855,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/23/2020,33556,795,732,716,17,12.143,11660.296,276.253,254.361,248.801,5.907,4.219,1.15,,,,,,,,,2032,164277,57.084,0.706,2029,0.705,0.361,2.8,tests performed,,,,,,856,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/24/2020,34300,744,739.143,735,19,14,11918.827,258.531,256.843,255.403,6.602,4.865,1.12,,,,,,,,,2095,166372,57.812,0.728,2023,0.703,0.365,2.7,tests performed,,,,,,857,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/25/2020,34944,644,729.571,743,8,13.857,12142.609,223.782,253.517,258.183,2.78,4.815,1.09,,,,,,,,,1727,168099,58.412,0.6,1968,0.684,0.371,2.7,tests performed,,,,,,858,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/26/2020,35600,656,711,753,10,13.714,12370.561,227.952,247.064,261.658,3.475,4.766,1.07,,,,,,,,,1777,169876,59.03,0.617,1914,0.665,0.371,2.7,tests performed,,,,,,859,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/27/2020,36245,645,683.714,771,18,14.143,12594.69,224.13,237.582,267.913,6.255,4.914,1.06,,,,,,,,,1778,171654,59.648,0.618,1854,0.644,0.369,2.7,tests performed,,,,,,860,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/28/2020,36790,545,656.286,787,16,14.571,12784.071,189.381,228.051,273.473,5.56,5.063,1.06,,,,,,,,,1416,173070,60.14,0.492,1779,0.618,0.369,2.7,tests performed,,,,,,861,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/29/2020,37625,835,694.857,798,11,14.143,13074.223,290.152,241.454,277.295,3.822,4.914,1.08,,,,,,,,,2120,175190,60.876,0.737,1849,0.643,0.376,2.7,tests performed,,,,,,862,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,11/30/2020,38182,557,660.857,810,12,13.429,13267.774,193.551,229.64,281.465,4.17,4.666,1.08,,,,,,,,,1948,177138,61.553,0.677,1837,0.638,0.36,2.8,tests performed,,,,,,863,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,118.46
ALB,Europe,Albania,12/1/2020,39014,832,673.429,822,12,12.429,13556.884,289.11,234.008,285.635,4.17,4.319,1.09,,,,,,,,,1702,178840,62.145,0.591,1781,0.619,0.378,2.6,tests performed,,,,,,864,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,12/2/2020,39719,705,682.143,839,17,13.714,13801.863,244.979,237.036,291.542,5.907,4.766,1.08,,,,,,,,,1830,180670,62.781,0.636,1796,0.624,0.38,2.6,tests performed,,,,,,865,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,12/3/2020,40501,782,700.143,852,13,14.143,14073.598,271.735,243.291,296.059,4.517,4.914,1.09,,,,,,,,,2125,182795,63.519,0.738,1846,0.641,0.379,2.6,tests performed,,,,,,866,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,12/4/2020,41302,801,722.429,870,18,14.143,14351.936,278.338,251.035,302.314,6.255,4.914,1.09,,,,,,,,,1915,184710,64.184,0.665,1865,0.648,0.387,2.6,tests performed,,,,,,867,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
ALB,Europe,Albania,12/5/2020,42148,846,765.429,889,19,14.571,14645.91,293.975,265.977,308.917,6.602,5.063,1.09,,,,,,,,,1851,186561,64.828,0.643,1927,0.67,0.397,2.5,tests performed,,,,,,868,,,,65.74,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,,2.89,78.57,0.795,
DZA,Africa,Algeria,2/25/2020,1,1,,,,,0.023,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,,,,0,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2/26/2020,1,0,,,,,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,870,,,,0,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2/27/2020,1,0,,,,,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,871,,,,0,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2/28/2020,1,0,,,,,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,872,,,,0,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,2/29/2020,1,0,,,,,0.023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,873,,,,0,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/1/2020,1,0,0.143,,,0,0.023,0,0.003,,,0,,,,,,,,,,,,,,,,,,,,,,,,874,,,,0,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/2/2020,3,2,0.429,,,0,0.068,0.046,0.01,,,0,,,,,,,,,,,,,,,,,,,,,,,,875,,,,0,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/3/2020,5,2,0.571,,,0,0.114,0.046,0.013,,,0,,,,,,,,,,,,,,,,,,,,,,,,876,,,,0,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/4/2020,12,7,1.571,,,0,0.274,0.16,0.036,,,0,,,,,,,,,,,,,,,,,,,,,,,,877,,,,0,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/5/2020,12,0,1.571,,,0,0.274,0,0.036,,,0,,,,,,,,,,,,,,,,,,,,,,,,878,,,,5.56,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/6/2020,17,5,2.286,,,0,0.388,0.114,0.052,,,0,,,,,,,,,,,,,,,,,,,,,,,,879,,,,5.56,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/7/2020,17,0,2.286,,,0,0.388,0,0.052,,,0,,,,,,,,,,,,,,,,,,,,,,,,880,,,,5.56,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/8/2020,19,2,2.571,,,0,0.433,0.046,0.059,,,0,,,,,,,,,,,,,,,,,,,,,,,,881,,,,5.56,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/9/2020,20,1,2.429,,,0,0.456,0.023,0.055,,,0,,,,,,,,,,,,,,,,,,,,,,,,882,,,,5.56,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/10/2020,20,0,2.143,,,0,0.456,0,0.049,,,0,,,,,,,,,,,,,,,,,,,,,,,,883,,,,16.67,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/11/2020,20,0,1.143,,,0,0.456,0,0.026,,,0,,,,,,,,,,,,,,,,,,,,,,,,884,,,,16.67,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/12/2020,24,4,1.714,1,1,0.143,0.547,0.091,0.039,0.023,0.023,0.003,,,,,,,,,,,,,,,,,,,,,,,,885,,,,30.56,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/13/2020,26,2,1.286,2,1,0.286,0.593,0.046,0.029,0.046,0.023,0.007,,,,,,,,,,,,,,,,,,,,,,,,886,,,,30.56,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/14/2020,37,11,2.857,3,1,0.429,0.844,0.251,0.065,0.068,0.023,0.01,,,,,,,,,,,,,,,,,,,,,,,,887,,,,36.11,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/15/2020,48,11,4.143,4,1,0.571,1.095,0.251,0.094,0.091,0.023,0.013,,,,,,,,,,,,,,,,,,,,,,,,888,,,,36.11,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/16/2020,54,6,4.857,4,0,0.571,1.231,0.137,0.111,0.091,0,0.013,,,,,,,,,,,,,,,,,,,,,,,,889,,,,36.11,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/17/2020,60,6,5.714,4,0,0.571,1.368,0.137,0.13,0.091,0,0.013,,,,,,,,,,,,,,,,,,,,,,,,890,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/18/2020,74,14,7.714,7,3,1,1.688,0.319,0.176,0.16,0.068,0.023,,,,,,,,,,,,,,,,,,,,,,,,891,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/19/2020,87,13,9,9,2,1.143,1.984,0.296,0.205,0.205,0.046,0.026,,,,,,,,,,,,,,,,,,,,,,,,892,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/20/2020,90,3,9.143,11,2,1.286,2.052,0.068,0.208,0.251,0.046,0.029,,,,,,,,,,,,,,,,,,,,,,,,893,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/21/2020,139,49,14.571,15,4,1.714,3.17,1.117,0.332,0.342,0.091,0.039,,,,,,,,,,,,,,,,,,,,,,,,894,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/22/2020,201,62,21.857,17,2,1.857,4.584,1.414,0.498,0.388,0.046,0.042,1.89,,,,,,,,,,,,,,,,,,,,,,,895,,,,38.89,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/23/2020,230,29,25.143,17,0,1.857,5.245,0.661,0.573,0.388,0,0.042,1.75,,,,,,,,,,,,,,,,,,,,,,,896,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/24/2020,264,34,29.143,19,2,2.143,6.02,0.775,0.665,0.433,0.046,0.049,1.65,,,,,,,,,,,,,,,,,,,,,,,897,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/25/2020,302,38,32.571,21,2,2,6.887,0.867,0.743,0.479,0.046,0.046,1.63,,,,,,,,,,,,,,,,,,,,,,,898,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/26/2020,367,65,40,25,4,2.286,8.369,1.482,0.912,0.57,0.091,0.052,1.64,,,,,,,,,,,,,,,,,,,,,,,899,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/27/2020,409,42,45.571,26,1,2.143,9.327,0.958,1.039,0.593,0.023,0.049,1.63,,,,,,,,,,,,,,,,,,,,,,,900,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/28/2020,454,45,45,29,3,2,10.353,1.026,1.026,0.661,0.068,0.046,1.69,,,,,,,,,,,,,,,,,,,,,,,901,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/29/2020,511,57,44.286,31,2,2,11.653,1.3,1.01,0.707,0.046,0.046,1.76,,,,,,,,,,,,,,,,,,,,,,,902,,,,75,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/30/2020,584,73,50.571,35,4,2.571,13.318,1.665,1.153,0.798,0.091,0.059,1.9,,,,,,,,,,,,,,,,,,,,,,,903,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,3/31/2020,716,132,64.571,44,9,3.571,16.328,3.01,1.473,1.003,0.205,0.081,2.01,,,,,,,,,,,,,,,,,,,,,,,904,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,4/1/2020,847,131,77.857,58,14,5.286,19.315,2.987,1.775,1.323,0.319,0.121,1.94,,,,,,,,,,,,,,,,,,,,,,,905,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,4/2/2020,986,139,88.429,86,28,8.714,22.485,3.17,2.017,1.961,0.639,0.199,1.81,,,,,,,,,,,,,,,,,,,,,,,906,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
DZA,Africa,Algeria,4/3/2020,1171,185,108.857,105,19,11.286,26.704,4.219,2.482,2.394,0.433,0.257,1.68,,,,,,,,,,,,,,,,,,,,,,,907,,,,86.57,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.748,
